category,topic,tree_header,term,tree_number,descriptor_id
Phenomena and Processes,Genetic Phenomena,G05,Genetic Drift,G05.330.320,http://id.nlm.nih.gov/mesh/D040961
Phenomena and Processes,Genetic Phenomena,G05,Gene Order,G05.340,http://id.nlm.nih.gov/mesh/D023061
Phenomena and Processes,Genetic Phenomena,G05,Gene Pool,G05.345,http://id.nlm.nih.gov/mesh/D005788
Phenomena and Processes,Genetic Phenomena,G05,Genetic Fitness,G05.347,http://id.nlm.nih.gov/mesh/D056084
Phenomena and Processes,Genetic Phenomena,G05,Genetic Load,G05.350,http://id.nlm.nih.gov/mesh/D040741
Phenomena and Processes,Genetic Phenomena,G05,Genetic Processes,G05.355,http://id.nlm.nih.gov/mesh/D039361
Phenomena and Processes,Genetic Phenomena,G05,Biological Evolution,G05.355.044,http://id.nlm.nih.gov/mesh/D005075
Phenomena and Processes,Genetic Phenomena,G05,"Evolution, Molecular",G05.355.044.250,http://id.nlm.nih.gov/mesh/D019143
Phenomena and Processes,Genetic Phenomena,G05,Mutation Rate,G05.355.044.250.750,http://id.nlm.nih.gov/mesh/D059645
Phenomena and Processes,Genetic Phenomena,G05,Genetic Drift,G05.355.044.300,http://id.nlm.nih.gov/mesh/D040961
Phenomena and Processes,Genetic Phenomena,G05,Genetic Speciation,G05.355.044.350,http://id.nlm.nih.gov/mesh/D049810
Phenomena and Processes,Genetic Phenomena,G05,Reproductive Isolation,G05.355.044.675,http://id.nlm.nih.gov/mesh/D060047
Phenomena and Processes,Genetic Phenomena,G05,Breeding,G05.355.090,http://id.nlm.nih.gov/mesh/D001947
Phenomena and Processes,Genetic Phenomena,G05,"Hybridization, Genetic",G05.355.090.390,http://id.nlm.nih.gov/mesh/D006824
Phenomena and Processes,Genetic Phenomena,G05,Inbreeding,G05.355.090.403,http://id.nlm.nih.gov/mesh/D007178
Phenomena and Processes,Genetic Phenomena,G05,Consanguinity,G05.355.090.403.180,http://id.nlm.nih.gov/mesh/D003241
Phenomena and Processes,Genetic Phenomena,G05,Self-Fertilization,G05.355.090.403.590,http://id.nlm.nih.gov/mesh/D057945
Phenomena and Processes,Genetic Phenomena,G05,Cell Division,G05.355.105,http://id.nlm.nih.gov/mesh/D002455
Phenomena and Processes,Genetic Phenomena,G05,Asymmetric Cell Division,G05.355.105.109,http://id.nlm.nih.gov/mesh/D060049
Phenomena and Processes,Genetic Phenomena,G05,Cell Nucleus Division,G05.355.105.220,http://id.nlm.nih.gov/mesh/D048750
Phenomena and Processes,Genetic Phenomena,G05,Anaphase,G05.355.105.220.500,http://id.nlm.nih.gov/mesh/D000705
Phenomena and Processes,Genetic Phenomena,G05,Chromosome Segregation,G05.355.105.220.625,http://id.nlm.nih.gov/mesh/D020090
Phenomena and Processes,Genetic Phenomena,G05,"Nondisjunction, Genetic",G05.355.105.220.625.620,http://id.nlm.nih.gov/mesh/D009630
Phenomena and Processes,Genetic Phenomena,G05,Meiosis,G05.355.105.220.687,http://id.nlm.nih.gov/mesh/D008540
Phenomena and Processes,Genetic Phenomena,G05,Meiotic Prophase I,G05.355.105.220.687.500,http://id.nlm.nih.gov/mesh/D049469
Phenomena and Processes,Genetic Phenomena,G05,Chromosome Pairing,G05.355.105.220.687.500.299,http://id.nlm.nih.gov/mesh/D023902
Phenomena and Processes,Genetic Phenomena,G05,Synaptonemal Complex,G05.355.105.220.687.500.299.500,http://id.nlm.nih.gov/mesh/D013573
Phenomena and Processes,Genetic Phenomena,G05,Pachytene Stage,G05.355.105.220.687.500.600,http://id.nlm.nih.gov/mesh/D049471
Phenomena and Processes,Genetic Phenomena,G05,Metaphase,G05.355.105.220.750,http://id.nlm.nih.gov/mesh/D008677
Phenomena and Processes,Genetic Phenomena,G05,Mitosis,G05.355.105.220.781,http://id.nlm.nih.gov/mesh/D008938
Phenomena and Processes,Genetic Phenomena,G05,Anaphase,G05.355.105.220.781.050,http://id.nlm.nih.gov/mesh/D000705
Phenomena and Processes,Genetic Phenomena,G05,Metaphase,G05.355.105.220.781.625,http://id.nlm.nih.gov/mesh/D008677
Phenomena and Processes,Genetic Phenomena,G05,Prometaphase,G05.355.105.220.781.812,http://id.nlm.nih.gov/mesh/D049468
Phenomena and Processes,Genetic Phenomena,G05,Prophase,G05.355.105.220.781.906,http://id.nlm.nih.gov/mesh/D011418
Phenomena and Processes,Genetic Phenomena,G05,Telophase,G05.355.105.220.781.953,http://id.nlm.nih.gov/mesh/D013692
Phenomena and Processes,Genetic Phenomena,G05,Prometaphase,G05.355.105.220.812,http://id.nlm.nih.gov/mesh/D049468
Phenomena and Processes,Genetic Phenomena,G05,Prophase,G05.355.105.220.875,http://id.nlm.nih.gov/mesh/D011418
Phenomena and Processes,Genetic Phenomena,G05,Meiotic Prophase I,G05.355.105.220.875.500,http://id.nlm.nih.gov/mesh/D049469
Phenomena and Processes,Genetic Phenomena,G05,Chromosome Pairing,G05.355.105.220.875.500.299,http://id.nlm.nih.gov/mesh/D023902
Phenomena and Processes,Genetic Phenomena,G05,Synaptonemal Complex,G05.355.105.220.875.500.299.500,http://id.nlm.nih.gov/mesh/D013573
Phenomena and Processes,Genetic Phenomena,G05,Pachytene Stage,G05.355.105.220.875.500.600,http://id.nlm.nih.gov/mesh/D049471
Phenomena and Processes,Genetic Phenomena,G05,Telophase,G05.355.105.220.937,http://id.nlm.nih.gov/mesh/D013692
Phenomena and Processes,Genetic Phenomena,G05,Telomere Homeostasis,G05.355.105.610,http://id.nlm.nih.gov/mesh/D059505
Phenomena and Processes,Genetic Phenomena,G05,Cellular Reprogramming,G05.355.114,http://id.nlm.nih.gov/mesh/D065150
Phenomena and Processes,Genetic Phenomena,G05,Clonal Evolution,G05.355.123,http://id.nlm.nih.gov/mesh/D060965
Phenomena and Processes,Genetic Phenomena,G05,DNA Cleavage,G05.355.142,http://id.nlm.nih.gov/mesh/D053837
Phenomena and Processes,Genetic Phenomena,G05,DNA Damage,G05.355.180,http://id.nlm.nih.gov/mesh/D004249
Phenomena and Processes,Genetic Phenomena,G05,DNA Adducts,G05.355.180.104,http://id.nlm.nih.gov/mesh/D018736
Phenomena and Processes,Genetic Phenomena,G05,DNA Breaks,G05.355.180.210,http://id.nlm.nih.gov/mesh/D053960
Phenomena and Processes,Genetic Phenomena,G05,Chromosome Breakage,G05.355.180.210.170,http://id.nlm.nih.gov/mesh/D019457
Phenomena and Processes,Genetic Phenomena,G05,Chromosome Breakpoints,G05.355.180.210.170.500,http://id.nlm.nih.gov/mesh/D056905
Phenomena and Processes,Genetic Phenomena,G05,"DNA Breaks, Double-Stranded",G05.355.180.210.220,http://id.nlm.nih.gov/mesh/D053903
Phenomena and Processes,Genetic Phenomena,G05,"DNA Breaks, Single-Stranded",G05.355.180.210.230,http://id.nlm.nih.gov/mesh/D053904
Phenomena and Processes,Genetic Phenomena,G05,"DNA Degradation, Necrotic",G05.355.180.220,http://id.nlm.nih.gov/mesh/D053836
Phenomena and Processes,Genetic Phenomena,G05,DNA Fragmentation,G05.355.180.230,http://id.nlm.nih.gov/mesh/D053938
Phenomena and Processes,Genetic Phenomena,G05,DNA Methylation,G05.355.190,http://id.nlm.nih.gov/mesh/D019175
Phenomena and Processes,Genetic Phenomena,G05,DNA Packaging,G05.355.192,http://id.nlm.nih.gov/mesh/D042003
Phenomena and Processes,Genetic Phenomena,G05,Chromatin Assembly and Disassembly,G05.355.192.095,http://id.nlm.nih.gov/mesh/D042002
Phenomena and Processes,Genetic Phenomena,G05,DNA Repair,G05.355.195,http://id.nlm.nih.gov/mesh/D004260
Phenomena and Processes,Genetic Phenomena,G05,DNA End-Joining Repair,G05.355.195.200,http://id.nlm.nih.gov/mesh/D059766
Phenomena and Processes,Genetic Phenomena,G05,DNA Mismatch Repair,G05.355.195.220,http://id.nlm.nih.gov/mesh/D053843
Phenomena and Processes,Genetic Phenomena,G05,Recombinational DNA Repair,G05.355.195.700,http://id.nlm.nih.gov/mesh/D059767
Phenomena and Processes,Genetic Phenomena,G05,SOS Response (Genetics),G05.355.195.830,http://id.nlm.nih.gov/mesh/D013014
Phenomena and Processes,Genetic Phenomena,G05,DNA Replication,G05.355.200,http://id.nlm.nih.gov/mesh/D004261
Phenomena and Processes,Genetic Phenomena,G05,DNA Replication Timing,G05.355.200.760,http://id.nlm.nih.gov/mesh/D042522
Phenomena and Processes,Genetic Phenomena,G05,Endoreduplication,G05.355.200.820,http://id.nlm.nih.gov/mesh/D062951
Phenomena and Processes,Genetic Phenomena,G05,S Phase,G05.355.200.880,http://id.nlm.nih.gov/mesh/D016196
Phenomena and Processes,Genetic Phenomena,G05,Telomere Shortening,G05.355.200.940,http://id.nlm.nih.gov/mesh/D059506
Phenomena and Processes,Genetic Phenomena,G05,Gene Expression,G05.355.310,http://id.nlm.nih.gov/mesh/D015870
Phenomena and Processes,Genetic Phenomena,G05,Protein Biosynthesis,G05.355.310.670,http://id.nlm.nih.gov/mesh/D014176
Phenomena and Processes,Genetic Phenomena,G05,"Transcription, Genetic",G05.355.310.700,http://id.nlm.nih.gov/mesh/D014158
Phenomena and Processes,Genetic Phenomena,G05,Reverse Transcription,G05.355.310.700.500,http://id.nlm.nih.gov/mesh/D048348
Phenomena and Processes,Genetic Phenomena,G05,"Transcription Elongation, Genetic",G05.355.310.700.562,http://id.nlm.nih.gov/mesh/D061805
Phenomena and Processes,Genetic Phenomena,G05,"Transcription Initiation, Genetic",G05.355.310.700.625,http://id.nlm.nih.gov/mesh/D061785
Phenomena and Processes,Genetic Phenomena,G05,"Transcription Termination, Genetic",G05.355.310.700.687,http://id.nlm.nih.gov/mesh/D061806
Phenomena and Processes,Genetic Phenomena,G05,Transcriptome,G05.355.310.700.750,http://id.nlm.nih.gov/mesh/D059467
Phenomena and Processes,Genetic Phenomena,G05,Gene Expression Regulation,G05.355.315,http://id.nlm.nih.gov/mesh/D005786
Phenomena and Processes,Genetic Phenomena,G05,Chromatin Assembly and Disassembly,G05.355.315.095,http://id.nlm.nih.gov/mesh/D042002
Phenomena and Processes,Genetic Phenomena,G05,Down-Regulation,G05.355.315.200,http://id.nlm.nih.gov/mesh/D015536
Phenomena and Processes,Genetic Phenomena,G05,"Epigenesis, Genetic",G05.355.315.203,http://id.nlm.nih.gov/mesh/D044127
Phenomena and Processes,Genetic Phenomena,G05,Chromosomal Position Effects,G05.355.315.203.124,http://id.nlm.nih.gov/mesh/D055012
Phenomena and Processes,Genetic Phenomena,G05,"Dosage Compensation, Genetic",G05.355.315.203.249,http://id.nlm.nih.gov/mesh/D004303
Phenomena and Processes,Genetic Phenomena,G05,X Chromosome Inactivation,G05.355.315.203.249.970,http://id.nlm.nih.gov/mesh/D049951
Phenomena and Processes,Genetic Phenomena,G05,Epigenetic Repression,G05.355.315.203.311,http://id.nlm.nih.gov/mesh/D063185
Phenomena and Processes,Genetic Phenomena,G05,Gene Silencing,G05.355.315.203.374,http://id.nlm.nih.gov/mesh/D020868
Phenomena and Processes,Genetic Phenomena,G05,CRISPR-Cas Systems,G05.355.315.203.374.394,http://id.nlm.nih.gov/mesh/D064113
Phenomena and Processes,Genetic Phenomena,G05,RNA Interference,G05.355.315.203.374.790,http://id.nlm.nih.gov/mesh/D034622
Phenomena and Processes,Genetic Phenomena,G05,Genomic Imprinting,G05.355.315.203.500,http://id.nlm.nih.gov/mesh/D018392
Phenomena and Processes,Genetic Phenomena,G05,"Epistasis, Genetic",G05.355.315.207,http://id.nlm.nih.gov/mesh/D004843
Phenomena and Processes,Genetic Phenomena,G05,"Frameshifting, Ribosomal",G05.355.315.215,http://id.nlm.nih.gov/mesh/D018965
Phenomena and Processes,Genetic Phenomena,G05,Gene Amplification,G05.355.315.250,http://id.nlm.nih.gov/mesh/D005784
Phenomena and Processes,Genetic Phenomena,G05,"Gene Expression Regulation, Archaeal",G05.355.315.290,http://id.nlm.nih.gov/mesh/D019848
Phenomena and Processes,Genetic Phenomena,G05,"Gene Expression Regulation, Bacterial",G05.355.315.300,http://id.nlm.nih.gov/mesh/D015964
Phenomena and Processes,Genetic Phenomena,G05,"Gene Expression Regulation, Developmental",G05.355.315.310,http://id.nlm.nih.gov/mesh/D018507
Phenomena and Processes,Genetic Phenomena,G05,"Gene Expression Regulation, Enzymologic",G05.355.315.320,http://id.nlm.nih.gov/mesh/D015971
Phenomena and Processes,Genetic Phenomena,G05,Enzyme Induction,G05.355.315.320.200,http://id.nlm.nih.gov/mesh/D004790
Phenomena and Processes,Genetic Phenomena,G05,Enzyme Repression,G05.355.315.320.300,http://id.nlm.nih.gov/mesh/D004794
Phenomena and Processes,Genetic Phenomena,G05,"Gene Expression Regulation, Fungal",G05.355.315.330,http://id.nlm.nih.gov/mesh/D015966
Phenomena and Processes,Genetic Phenomena,G05,"Gene Expression Regulation, Neoplastic",G05.355.315.370,http://id.nlm.nih.gov/mesh/D015972
Phenomena and Processes,Genetic Phenomena,G05,"Gene Expression Regulation, Leukemic",G05.355.315.370.500,http://id.nlm.nih.gov/mesh/D015973
Phenomena and Processes,Genetic Phenomena,G05,"Gene Expression Regulation, Plant",G05.355.315.375,http://id.nlm.nih.gov/mesh/D018506
Phenomena and Processes,Genetic Phenomena,G05,"Gene Expression Regulation, Viral",G05.355.315.385,http://id.nlm.nih.gov/mesh/D015967
Phenomena and Processes,Genetic Phenomena,G05,"Protein Modification, Translational",G05.355.315.670,http://id.nlm.nih.gov/mesh/D046188
Phenomena and Processes,Genetic Phenomena,G05,"Protein Processing, Post-Translational",G05.355.315.670.600,http://id.nlm.nih.gov/mesh/D011499
Phenomena and Processes,Genetic Phenomena,G05,Protein Prenylation,G05.355.315.670.600.400,http://id.nlm.nih.gov/mesh/D017368
Phenomena and Processes,Genetic Phenomena,G05,Protein Splicing,G05.355.315.670.600.700,http://id.nlm.nih.gov/mesh/D019154
Phenomena and Processes,Genetic Phenomena,G05,Ubiquitination,G05.355.315.670.600.831,http://id.nlm.nih.gov/mesh/D054875
Phenomena and Processes,Genetic Phenomena,G05,Sumoylation,G05.355.315.670.600.831.500,http://id.nlm.nih.gov/mesh/D058207
Phenomena and Processes,Genetic Phenomena,G05,Unfolded Protein Response,G05.355.315.670.600.850,http://id.nlm.nih.gov/mesh/D056811
Phenomena and Processes,Genetic Phenomena,G05,Endoplasmic Reticulum-Associated Degradation,G05.355.315.670.600.850.500,http://id.nlm.nih.gov/mesh/D060746
Phenomena and Processes,Genetic Phenomena,G05,"RNA Processing, Post-Transcriptional",G05.355.315.700,http://id.nlm.nih.gov/mesh/D012323
Phenomena and Processes,Genetic Phenomena,G05,Nonsense Mediated mRNA Decay,G05.355.315.700.112,http://id.nlm.nih.gov/mesh/D059365
Phenomena and Processes,Genetic Phenomena,G05,RNA 3' End Processing,G05.355.315.700.225,http://id.nlm.nih.gov/mesh/D026721
Phenomena and Processes,Genetic Phenomena,G05,Polyadenylation,G05.355.315.700.225.710,http://id.nlm.nih.gov/mesh/D026723
Phenomena and Processes,Genetic Phenomena,G05,RNA Editing,G05.355.315.700.250,http://id.nlm.nih.gov/mesh/D017393
Phenomena and Processes,Genetic Phenomena,G05,RNA Splicing,G05.355.315.700.700,http://id.nlm.nih.gov/mesh/D012326
Phenomena and Processes,Genetic Phenomena,G05,Alternative Splicing,G05.355.315.700.700.100,http://id.nlm.nih.gov/mesh/D017398
Phenomena and Processes,Genetic Phenomena,G05,Trans-Splicing,G05.355.315.700.700.750,http://id.nlm.nih.gov/mesh/D020040
Phenomena and Processes,Genetic Phenomena,G05,Transcriptional Activation,G05.355.315.800,http://id.nlm.nih.gov/mesh/D015533
Phenomena and Processes,Genetic Phenomena,G05,Up-Regulation,G05.355.315.850,http://id.nlm.nih.gov/mesh/D015854
Phenomena and Processes,Genetic Phenomena,G05,Gene Rearrangement,G05.355.330,http://id.nlm.nih.gov/mesh/D015321
Phenomena and Processes,Genetic Phenomena,G05,"Gene Rearrangement, B-Lymphocyte",G05.355.330.401,http://id.nlm.nih.gov/mesh/D015322
Phenomena and Processes,Genetic Phenomena,G05,"Gene Rearrangement, B-Lymphocyte, Heavy Chain",G05.355.330.401.501,http://id.nlm.nih.gov/mesh/D015326
Phenomena and Processes,Genetic Phenomena,G05,Immunoglobulin Class Switching,G05.355.330.401.501.450,http://id.nlm.nih.gov/mesh/D017578
Phenomena and Processes,Genetic Phenomena,G05,"Gene Rearrangement, B-Lymphocyte, Light Chain",G05.355.330.401.601,http://id.nlm.nih.gov/mesh/D015328
Phenomena and Processes,Genetic Phenomena,G05,"Gene Rearrangement, T-Lymphocyte",G05.355.330.801,http://id.nlm.nih.gov/mesh/D015329
Phenomena and Processes,Genetic Phenomena,G05,"Gene Rearrangement, alpha-Chain T-Cell Antigen Receptor",G05.355.330.801.111,http://id.nlm.nih.gov/mesh/D015332
Phenomena and Processes,Genetic Phenomena,G05,"Gene Rearrangement, beta-Chain T-Cell Antigen Receptor",G05.355.330.801.211,http://id.nlm.nih.gov/mesh/D015333
Phenomena and Processes,Genetic Phenomena,G05,"Gene Rearrangement, delta-Chain T-Cell Antigen Receptor",G05.355.330.801.261,http://id.nlm.nih.gov/mesh/D016694
Phenomena and Processes,Genetic Phenomena,G05,"Gene Rearrangement, gamma-Chain T-Cell Antigen Receptor",G05.355.330.801.311,http://id.nlm.nih.gov/mesh/D015334
Phenomena and Processes,Genetic Phenomena,G05,V(D)J Recombination,G05.355.330.900,http://id.nlm.nih.gov/mesh/D060152
Phenomena and Processes,Genetic Phenomena,G05,Heredity,G05.355.380,http://id.nlm.nih.gov/mesh/D040941
Phenomena and Processes,Genetic Phenomena,G05,Molecular Mimicry,G05.355.590,http://id.nlm.nih.gov/mesh/D018716
Phenomena and Processes,Genetic Phenomena,G05,Mutagenesis,G05.355.600,http://id.nlm.nih.gov/mesh/D016296
Phenomena and Processes,Genetic Phenomena,G05,Amino Acid Substitution,G05.355.600.109,http://id.nlm.nih.gov/mesh/D019943
Phenomena and Processes,Genetic Phenomena,G05,Chromosome Duplication,G05.355.600.164,http://id.nlm.nih.gov/mesh/D058674
Phenomena and Processes,Genetic Phenomena,G05,DNA Repeat Expansion,G05.355.600.220,http://id.nlm.nih.gov/mesh/D042622
Phenomena and Processes,Genetic Phenomena,G05,Trinucleotide Repeat Expansion,G05.355.600.220.865,http://id.nlm.nih.gov/mesh/D019680
Phenomena and Processes,Genetic Phenomena,G05,Gene Amplification,G05.355.600.315,http://id.nlm.nih.gov/mesh/D005784
Phenomena and Processes,Genetic Phenomena,G05,Gene Duplication,G05.355.600.320,http://id.nlm.nih.gov/mesh/D020440
Phenomena and Processes,Genetic Phenomena,G05,INDEL Mutation,G05.355.600.370,http://id.nlm.nih.gov/mesh/D054643
Phenomena and Processes,Genetic Phenomena,G05,"Mutagenesis, Insertional",G05.355.600.550,http://id.nlm.nih.gov/mesh/D016254
Phenomena and Processes,Genetic Phenomena,G05,"Nondisjunction, Genetic",G05.355.600.620,http://id.nlm.nih.gov/mesh/D009630
Phenomena and Processes,Genetic Phenomena,G05,Sequence Deletion,G05.355.600.800,http://id.nlm.nih.gov/mesh/D017384
Phenomena and Processes,Genetic Phenomena,G05,Chromosome Deletion,G05.355.600.800.180,http://id.nlm.nih.gov/mesh/D002872
Phenomena and Processes,Genetic Phenomena,G05,Gene Deletion,G05.355.600.800.320,http://id.nlm.nih.gov/mesh/D017353
Phenomena and Processes,Genetic Phenomena,G05,Sequence Inversion,G05.355.600.805,http://id.nlm.nih.gov/mesh/D057345
Phenomena and Processes,Genetic Phenomena,G05,Chromosome Inversion,G05.355.600.805.500,http://id.nlm.nih.gov/mesh/D007446
Phenomena and Processes,Genetic Phenomena,G05,"Somatic Hypermutation, Immunoglobulin",G05.355.600.810,http://id.nlm.nih.gov/mesh/D027041
Phenomena and Processes,Genetic Phenomena,G05,"Suppression, Genetic",G05.355.600.835,http://id.nlm.nih.gov/mesh/D013489
Phenomena and Processes,Genetic Phenomena,G05,"Translocation, Genetic",G05.355.600.860,http://id.nlm.nih.gov/mesh/D014178
Phenomena and Processes,Genetic Phenomena,G05,Nucleic Acid Denaturation,G05.355.720,http://id.nlm.nih.gov/mesh/D009691
Phenomena and Processes,Genetic Phenomena,G05,"Recombination, Genetic",G05.355.760,http://id.nlm.nih.gov/mesh/D011995
Phenomena and Processes,Genetic Phenomena,G05,"Conjugation, Genetic",G05.355.760.200,http://id.nlm.nih.gov/mesh/D003227
Phenomena and Processes,Genetic Phenomena,G05,Gene Fusion,G05.355.760.385,http://id.nlm.nih.gov/mesh/D050939
Phenomena and Processes,Genetic Phenomena,G05,Oncogene Fusion,G05.355.760.385.500,http://id.nlm.nih.gov/mesh/D050596
Phenomena and Processes,Genetic Phenomena,G05,"Gene Transfer, Horizontal",G05.355.760.390,http://id.nlm.nih.gov/mesh/D022761
Phenomena and Processes,Genetic Phenomena,G05,Homologous Recombination,G05.355.760.615,http://id.nlm.nih.gov/mesh/D059765
Phenomena and Processes,Genetic Phenomena,G05,"Crossing Over, Genetic",G05.355.760.615.200,http://id.nlm.nih.gov/mesh/D003434
Phenomena and Processes,Genetic Phenomena,G05,Gene Conversion,G05.355.760.615.475,http://id.nlm.nih.gov/mesh/D005785
